,sentiment,text
38968,-1.0, i tried to come back early just to talk with you  i hope i didn t miss you  
38969,-1.0,my kitty always eats my dinner  hot dogs are not for kitties  ridiculous 
38970,-1.0, i an working till like midnight  this is ghey  i wanna go to javas too 
38971,-1.0, i saw it like last wend  i mad cuz i gotta wait till thursday to see it  
38972,-1.0,r i p steve       gone but nevahh will be forgotten  woww this is unbeleivable 
38973,-1.0, i m so sorry about your camera       but  where  it was with violence 
38974,-1.0,sooooo im going to sleep now  tomorrow i have to go to school   good night
38975,-1.0,i don t know if i ve ever needed a backrub as much as i do right this moment  
38976,-1.0,watching jon  amp  kate with     this is such a sad situation for these kids 
38977,-1.0,i miss stone cold steve austin  wrestling now seems a little fake  sorry  lol 
38978,-1.0,i have to move again  really sucks oh well better than being with a drunk fuck
38979,-1.0,there honeydew slush has more of a slurpee consistency  not to great    
38980,-1.0,i need to think of a few more tweets to get past the 666th tweet             
38981,-1.0,no sleep last night  trying to stay awake in class   an hour and a half left 
38982,-1.0,  makes me sad that a family falling apart is so entertaining for the masses 
38983,-1.0, stupid phones  they should be able to text each other internationally  
38984,-1.0,i am ashamed to admit tht tmz has become part of my daily morning routine  
38985,-1.0,there is a time for departure even when there s no certain place to go  
38986,-1.0,the guy on the nationwide commercial is scary  jon and kate is making me sad  
38987,-1.0,kind of annoyed that the free dirty projectors show was at 30  too early 
38988,-1.0, i have even worse news for you   bradley whitford is getting a divorce too 
38989,-1.0, i know  me and jill just started cryinggg lol  it s gonna be a good season
38990,-1.0,watching jon and kate plus  this episode is making me really  really sad   
38991,-1.0, pray for the six people who died in the washington metro train crash  
38992,-1.0, i dont know just forget it wat u want talk about   sye   im just playin   
38993,-1.0, i concur  i hope it doesn t ruin the kids  lives  they re so precious 
38994,-1.0,  http   tinyurl com mh9ta3 true story of the demise of my poor headphones 
38995,-1.0,watching jon and kate    i feel so bad for kate    she s an amazing woman
38996,-1.0,ahhhh i m in bed  posed b sleep i m on ipod  if i m caught me in deep doo do  
38997,-1.0,oops  jetblue put an extra lbs of fuel on our plane  sat an hour on the tramac 
38998,-1.0,it s just tuesday  and i m already exhausted  http   plurk com p 1339b7
38999,-1.0, ah i know i tried finding you  em  and steph before i went in but i couldntt 
39000,-1.0,i dont understand this math     and i have my regents tomorrow   dang ittt
39001,-1.0,omgg  todayy was awesome  but it was reallly sad to be leaving stellla 
39002,-1.0, indeed  i m so glad you can relate to this dentist related trauma  bad times 
39003,-1.0,went to gym  and i think i strained an ab muscle  ouch  its been a rough day 
39004,-1.0, i got some rly good ones but my computer itsnt working so i cant upload them 
39005,-1.0,no       jon and kate are divorcing    no    omg   i think i might cry    
39006,-1.0,http   tinyurl com mh9ta3 true story of the demise of my poor headphones 
39007,-1.0, mm when if that didnt work  its like you said  dead drive  dang  meng  
39008,-1.0, i know  i m sooo sad   can t log on to it while i m at work  i tried  bumming 
39009,-1.0,what s a good video converter for mac  i needs tah convert mkv to avi format  
39010,-1.0,jon  amp  kate just announced seperation  so sad  mourning their decision     
39011,-1.0,not having a phone all day was werid  i m never leaving home without it 
39012,-1.0,aww john and kate are making me cry right now  i was rooting for them  
39013,-1.0,would love to see my girls  too bad none of them are in cairns  oh well
39014,-1.0,photo  time for a nap since no one is around  http   tumblr com xdr24gy01
39015,-1.0, aww crap  ionno that  ill turn in my jersey kid liscense in the morn  
39016,-1.0,glad i e mailed my derby bio last night cause today my laptop is crashed   boo 
39017,-1.0,awww  and  you guys twittered the end of j amp k  now i know what happens  lol
39018,-1.0,i want to watch general hospital tonight but my cable is not set up in my room 
39019,-1.0,i m craving cookies or something   was gonna make some but we have no butter  
39020,-1.0, http   tinyurl com mh9ta3 true story of the demise of my poor headphones 
39021,-1.0,over did the caffeine today and is now crashing hard     http   bkite com 08niw
39022,-1.0,so sad about jon and kate plus  divorce is something i hope i never experience 
39023,-1.0,  i don t have oreos  i do have butter pecan icecream  amp  rocky road tho
39024,-1.0,john and kate plus is making me sad  i think we should all pray for them
39025,-1.0,that is extremely tragic  diva   my prayers go out to that whole family 
39026,-1.0,tired  sore from the weekend  shell leaves tomorrow for the rest of the week   
39027,-1.0, it s horrible  i genuinely thought they would at least try and pull thru  
39028,-1.0,studying for my spanish exam tomorrow  i feel pretty confident  is that bad 
39029,-1.0,i just stabbed myself with the fondue quick thing  it hurts soooo bad  
39030,-1.0,i did it again  stepped on a tack and it went straight up my foot   ow ow ow
39031,-1.0, treyowesus  we have been in this chat for hrs cuz  said he was goin live 
39032,-1.0,please continue to keep my friend fallon in your prayers for me  thanks 
39033,-1.0,bad news    i think im finally getting sick   and the week before pride too 
39034,-1.0, yepp  and i hate it  when they were talking about it  it was sooo sad 
39035,-1.0, exammmmmm   but sends a justification wednesday and give your review or 
39036,-1.0, go back on aim   i didnt get a chance to talk to you when you were online 
39037,-1.0,omg  can not believe what just happened on the bachelorette  love jake  aww  
39038,-1.0, yeah  they legally seperated today    they just showed it on the show  
39039,-1.0,wow jon  amp  kate was depressing  i couldnt imagine life without my husband  
39040,-1.0, new vivanno  holy crap say it aint so  the new way of brewing sucks though 
39041,-1.0,long day on set and even longer day tomorrow   call time    6am  yikes 
39042,-1.0,is loving my new haircut   and gosh  im gonna miss jacob when i go to arizona 
39043,-1.0,sad  divorce isn t a fun thing to go through    hate it for the gosselin kids 
39044,-1.0, tweets containing  trackle    don t you love  enough to give him an iphone  
39045,-1.0,i envy ally and   fuck ally s facebook album man  makes me damn depressed 
39046,-1.0,i need work bad    i m in a lowkey depression right now     pray for me 
39047,-1.0, gee not if babybun isnt born yet  will probably have to go afterwards though 
39048,-1.0,just watched jon  amp  kate plus    that was so sad    i almost cried times  
39049,-1.0, heaps of my twittery things to you were deleted i don t know where they went 
39050,-1.0,jon and kate will never be the same again   i still believe in happy endings 
39051,-1.0,watching a movie and listing on ebay    then going to bed  up early for work 
39052,-1.0,i m kind of in a sad mood  and this stuff helps      http   blip fm  8pmjs
39053,-1.0,i m starving    ugh    i haven t had dinner yet  and it s ten o clock  
39054,-1.0, omg that s not even close to even   my jealousy is greater than yours  soz 
39055,-1.0, s2 ooooooh     thats not good          lol  maybe you can be in cz s class   
39056,-1.0, sing what     u had a divorce       wow this is news to me            
39057,-1.0,annoyed that directv ppv movies are automatically deleted from my dvr  lame    
39058,-1.0, la linhx haha kewl  i cannt believ im not doing anything this summerr 
39059,-1.0,just watched the jon and kate   finale  i knew he would crack eventually  
39060,-1.0,jon and kate are getting a divorce  i feel horrible for those little children 
39061,-1.0,just realized my bday is in exactly months from today    damn  getn old sux  
39062,-1.0,been up for hours with    she s puking all over the place  too much alcohol x
39063,-1.0,wants australia to stop playing ellen replys    wants to see the new episodes 
39064,-1.0, i m just seeing this    i would have come   shoot   yes  let s go again 
39065,-1.0,dang it    and i missed our 1st concert together   the state yesterday 
39066,-1.0, lol i don t know  i wish i worked midnight to  unfortunately it s 8pm  am hrs 
39067,-1.0, ohhh i misunderstood about the tweet up   i gotta spin tomorrow  sorry
39068,-1.0,     you moved a whole house   super alvin  you missed a good show tonight 
39069,-1.0,the bachelorette was so sadddddddd  why is wes still on   i liked jake 
39070,-1.0, not much point in cramming  tried with math  still did terribly  ahaha 
39071,-1.0, thanxx natali  i m watching it right now  you spoiled the fun           
39072,-1.0,college searching  this is so difficult and makes me feel defeated  grr 
39073,-1.0,thoughts are w  everyone in dc right now   stunned   the metro accident 
39074,-1.0,i just finished watching jon and kate      i feel so bad for kate and the kids 
39075,-1.0, park  i saw it  it was amazing except for that one part it was really sad  
39076,-1.0,is busy busy today  and she is volunteering in aware tonight again     
39077,-1.0, egg noodles  it was so good  i want more  but i have to control my portions 
39078,-1.0,nearly got vidmaster challenge  annual achievement halo but my internet dc 
39079,-1.0,i feel so much better after a shower   feel bad daddys so uncomfortable 
39080,-1.0,i am so upset that charm school was a rerun today  that ruined my night 
39081,-1.0,went swimming 2day       sigh  god  summer has been sooo boring so far  
39082,-1.0, urban outfitters has the best ones ever  but i m too short to wear them 
39083,-1.0,just punctured my finger at sonic  ouch  like i said before  im a gusher 
39084,-1.0, yeah  better  been hiding in the dark all day with a pounding migraine 
39085,-1.0, i m replying to it now  oh noes at your first post  oh no oh no oh no 
39086,-1.0,seems i m not the only one unable to get to sleep  urgh  it s just too warm 
39087,-1.0, i cant view the degree show  says its private    i cant wait to seeee it
39088,-1.0,omg     my cat got out  didnt think i would get him back   not feeling good  
39089,-1.0,tjs run with a quick stop at baskin robbins first  we just ruined our dinner 
39090,-1.0, http   twitpic com 7bt26   she looks so cute on my bed lol i miss her 
39091,-1.0,man my friend had a heartattack he so young keeps him in yalls prayers 
39092,-1.0, mackenzie then i can t watch stuff hours early and sleep at a better time 
39093,-1.0,feel like shit  and don t know why  mmm  to top it off i have work tonight  
39094,-1.0,yay me  at family dollar in florida  it is very very hot  amp  humid here  
39095,-1.0,i just had my computer die on my right in the middle of me playing the sims 
39096,-1.0,going back home from the airport and i am extremely tired  i miss her already 
39097,-1.0,im soooo sleepy  i think i might fall asleep before secret life starts   hahaha
39098,-1.0,  pouts   if that really makes you feel better  walks away dejectedly       
39099,-1.0,fox hills morrow  leaving at am  wont b back til friday  no more twitter me 
39100,-1.0, back to germany     i ve been packing and getting things organized all day 
39101,-1.0,wish i could go see paul mccartney in concert  sadly i dont have the money
39102,-1.0, awesome  sunny and   oh wait  i m in boston    that doesn t happen here  
39103,-1.0, awesome  wish i could go to one   tickets are hard to find and expensive now 
39104,-1.0,she s okay  couldn t even score prescription pain killers   just tylonel
39105,-1.0,i guess jordyns not sleeping over  watching a movie with steve o  night 
39106,-1.0,it s so sad    what s happening in iran    i feel for the people there   
39107,-1.0, does your followers list show  following you  ur not showing up in my list 
39108,-1.0, aw  man   no raw    well  at least jeff is usually on smackdown  usually  xdd
39109,-1.0,i just got home from work  its so freakin hot in this house  i feel sweaty 
39110,-1.0,wish i was in va so i could go to friday s at sunset roun  and steven s way 
39111,-1.0, lt            is being ignored when she sends direct messages it seems   
39112,-1.0, rocketband omg please stop    rocketband live  gt  http   ustre am 3byq 
39113,-1.0,didn t find the extension cord  home watching here come the newlyweds  
39114,-1.0,loved the premiere of secret life  tho grace s dad s death kinda hit me 
39115,-1.0, hopefully     good luck getting here  it s been that kind of a travel day  
39116,-1.0,just finished watching season of veronica mars   oh how i loved cassidy 
39117,-1.0, and there s apparently a shortage of bees as well  poor little critters 
39118,-1.0,i mean what i did was not in line with moh guidelines  but it was necessary 
39119,-1.0, unfortunately  i am nowhere near a computer  it s actually really frustrating 
39120,-1.0,  quot only viewers within the usa can watch these full lenght episodes quot  
39121,-1.0,  aww you never write back to my tweets  only wish ud write back but      x
39122,-1.0,geaux tigers                sad i can t watch the cws  no tv in omena  
39123,-1.0, hellew  omg i am so sick  i think i caught some germies at your party 
39124,-1.0,ac off   extraordinarily hot  ac on   super de duper cold  i can t win 
39125,-1.0,has a killer headache that gives her dizzy spells   and makes me tired 
39126,-1.0,wishes students coming home from overseas stop importing h1n1 into our shores 
39127,-1.0, no  they sold out before i could get them  i ll have to be faster next tour 
39128,-1.0,i feel a little depressed   i really miss nathan   i really want to go cry 
39129,-1.0,everyone is talking about my idol  beyonce  i wish i cld afford see her 
39130,-1.0,jon and kate are breaking my heart  please get therapy   this hurts too much 
39131,-1.0,wondering how to cut out my heart so i can t feel the harshness of heartbreak  
39132,-1.0, too bad i haven t found the right words or the right time to tell him   
39133,-1.0,lmaoo they do the darnest things on this show      my kit kat bar is melting 
39134,-1.0,i really hate reading  indexing and commiting legal and corporate documents    
39135,-1.0,unintentionally hurt someone very close to me   my day to day life seems bleak 
39136,-1.0,jon and kate have to get back together    the show will not be the same 
39137,-1.0,given up on studying history and going to sleep  hopefully my jaw will unlock 
39138,-1.0,sooooooooooooooooooooooo fucking fuckin fucking bored since my buddy josh left 
39139,-1.0,is it wrong to be obsessed with one of the new songs from the jonas brothers  
39140,-1.0,i dont care anymore  it wasnt my fault  he should have kept his mouth shut 
39141,-1.0, i wish  i am still very broke  there are no travels in my forseable future 
39142,-1.0, yeah  read that news couple of days back and i was like ftw  sad ending 
39143,-1.0,omg how i miss gg on modays   i am sooo bored and it just doesnt stop raining
39144,-1.0,watching gran torino w  trash and  light   i miss  clifford and his family  
39145,-1.0,tank of gas   dead battery   houston heat and traffic   a long looong day 
39146,-1.0,i have a horrible headach   and i pretty much sat on my ass all day  fun fun 
39147,-1.0, where are you     missing your tweets    hope you are feeling better  
39148,-1.0,packing up my stuff     had a helluva vacation  now its back to reality 
39149,-1.0, let s petition for assisstance lol  i got like hacked people i m following  
39150,-1.0,i think koa is at vincent s so i don t think he ll be joining us today  
39151,-1.0,  i know  i m trying though  i m floppin harder than fantasia in school
39152,-1.0,is jealous that everyone is at the transformers premier    i wish i was 
39153,-1.0, yeah he is on cloud nine   i probably won t get to ride in the near future 
39154,-1.0,wont get to see superstars on thursday   i wont get my dose of mattitude 
39155,-1.0, not only are they separating  but they filed for divorce this morning  
39156,-1.0,still waiting for my pin to come through  cant use my card till i get it 
39157,-1.0,gah           i ve been sneezing my nose off the whole day  stupid flu 
39158,-1.0,does davecokin care that i tried adding him with no success    steelerj sun
39159,-1.0, pink  otters indeed  i didn t get a  baconcascade and have no  otters either 
39160,-1.0, am i  so sorry  then i suppose  you should get your burger asap  hahaha 
39161,-1.0,oh no   kodak to stop making kodachrome after years  http   bit ly 4agvcu
39162,-1.0, oh dear  not sure what to do then    thought i could persuade you          
39163,-1.0, itx didn t enjoy him live  at all       brilliant on cd though hehehehe
39164,-1.0,the counter for my latest video isn t working  http   tr im p1kc  youtube  fail
39165,-1.0, for me it is    it s actually embarresing how much i do it in pics ha 
39166,-1.0,rip ed mcmahon   looks like i ll never get my million dollar check now 
39167,-1.0,slammiversary s ending was completely and utterly nonsensical  ffs  tna 
39168,-1.0,i wanna move here to puerto rico  i guess i gotta find a rican first    
39169,-1.0,want to go play in the rain but i ve only just washed my hair  boooooooo
39170,-1.0,just came from the gym and saw my trainer   i wish i still had my old trainer 
39171,-1.0, feel better  i have tonsilitis too and it s terrible  totally feel your pain
39172,-1.0, the link you gave points only to stories  none of them with your name    
39173,-1.0,my first day off      but will still stop by later to check up on stuff  
39174,-1.0,just got home from practice  where s my sunshine   ratatouille  then sleep 
39175,-1.0,listening to  and  woke me up just to say that chris brown was convicted    
39176,-1.0,why is it that everytime i turn right i can never seem to find your arms  
39177,-1.0,cleaning the house before guest come over has to be done but so boring  haha
39178,-1.0,oh  back from the class   so tired  i need a nap http   tinyurl com m6loxh
39179,-1.0, girl281 bad news about the bikini contest  its not happening anymore  
39180,-1.0, yeah  me too  i m like hours away from nyc     but next time i guess   
39181,-1.0,man  i wish the humidity would come down some  it s making me miserable 
39182,-1.0,is home from nyc and now has to come back to reality and call into work 
39183,-1.0,ok   time to attend marital obligations   i don t like to cook breakfast  
39184,-1.0,want to go to a asp concert     i hate to live in these f   ing village   
39185,-1.0,guess i m not going to nyc pride this weekend after all  nowhere to stay 
39186,-1.0,whats this        my college diploma lost in a flood  http   bit ly ruqpr
39187,-1.0,is wishing that the sun would come back out  not enjoying all the rain 
39188,-1.0, i need to get a pro account  it seems i can t get more than pics to show 
39189,-1.0, well i dont know about that    lol i hope you do too can t have milfy ill  xxx
39190,-1.0, aww thanks  but i will be quiet til i get a new laptop  boo hiss to the thief 
39191,-1.0,in class  sober        whos down to get frost in a few hrs  i got on it  lol
39192,-1.0,nephew has the swine flu  and the lil bros might have it too     aw man    
39193,-1.0,http   twitpic com 86utn   i broke my snow globe the other day at work 
39194,-1.0, kelso is really warm today   no wind either  my mac says glasgow is degrees   
39195,-1.0,i m sad i m going to miss beyonce s concert 2mor  grrr   who s going to that 
39196,-1.0,  sorry you didn t like it   maybe you can at least enjoy some of the items   
39197,-1.0, i know i thought the samething doesn t sound like they ll be back for sure 
39198,-1.0,  it s sad  but http   tweetake com  only took me back to april of this year 
39199,-1.0,oh this job of mine    got errands to run and my girls heading to egypt today 
39200,-1.0, say what   putz  que saco  hein  espero que vc tire logo  gesso sucks 
39201,-1.0,going to the last new believers class tonight  i wish it was not ending  
39202,-1.0,really is craving some outback but disappointed b c they don t open until 4pm 
39203,-1.0,jon and kate    so sad     clearly jon doesn t care about anyone but himself 
39204,-1.0, im so jealous    you re going to la and i m stuck in an office with mel  xx
39205,-1.0,i can t get the ac temp set perfectly it is either too hot or too cold  
39206,-1.0, i m not going to talk to kellan anymore  i do look like a right stalker 
39207,-1.0,meee   but i guess it don t matter cuz u dnt fq wit me anymore     lol jk 
39208,-1.0,ok  now twitters being silly   why are you being so silly twitter     why  
39209,-1.0,i m so sad the louisville antique mall is closing  that place was awesome   
39210,-1.0,got a certification for quality standards tomorrow    damn i got to study 
39211,-1.0, no its not  ima mess now complete uder mess ggrrr im tired of being sadddddddd
39212,-1.0,but family said they wont be home for dinner  means no dinner for me    
39213,-1.0, jane i want to soo bad  i ll be home soon baby  i promise   im so sick  omg  
39214,-1.0,bummer    router at home is broke  amp  i can t get online on my lappie  sigh
39215,-1.0, of course  i was trying to be funny myself     doesn t always work though 
39216,-1.0, yeah its the people in my office   you wouldn t believe the things they say 
39217,-1.0,it s so unfair  everyone has a profile picture and i don t  stupid tweetdeck 
39218,-1.0,i need hurry do my art  damn  been spending way too much time on maths 
39219,-1.0,p s  just saw a video of zachary quinto which made me a little upset    
39220,-1.0,would put her facebook status on because its amazing   but its too long 
39221,-1.0, what world is that  my phone died this morning and i lost all my progress 
39222,-1.0,  i really hope so or else it won t be the same   i think he ll be fine 
39223,-1.0,how is it that the only sunglasses i can keep are the plastic faux elvis ones  
39224,-1.0,no sports for me next year  gotta look for something outside of school   
39225,-1.0,court today  somehow i have to look classy  great  n i have a girl judge 
39226,-1.0,just wants her stupid msn to work on her stupid laptop in her stupid house 
39227,-1.0,i feel bad for cara mady alexis leah hannah collin joel and aaden  just sad 
39228,-1.0, i got up super early today    5am  i m ready to take a nap already lol
39229,-1.0, i was so glad to see you  and you didnt even sign the cast  you suck   
39230,-1.0,richard killed a bird today   that can t be a good sign  he sat on it  lol
39231,-1.0,  would love to see the photos you are suggesting  the link is broken  
39232,-1.0,im visiting my papa today  he leaves tonight  im gonna miss him so much 
39233,-1.0,i miss you  i think i m coming to cleveland soon    details will follow  xoxo
39234,-1.0,good morning  home tomorrow   sunny day  off to an art gallery in a bit 
39235,-1.0,i should be happier really  seeing as i have no more exams   but i m not 
39236,-1.0,is sad    wednesday bukas tas walang class      http   plurk com p 139pa1
39237,-1.0, will you tell us how the movie was  apparently not as good as the first 
39238,-1.0,the sun is shining in belfast and i got burnt  i need higher factor suncream x
39239,-1.0, i sit by my mailbox but my new issue never comes   i am a new subscriber 
39240,-1.0,sitting at the doctor waiting to get this over with so i can go back home  
39241,-1.0, me in like min but you treat me like i m not fam and never reply to me   lmao
39242,-1.0,listening to the rain in her office      if only i had a window to see it 
39243,-1.0,cannot bring myself to put the baby sister down   three weeks is a long time 
39244,-1.0, that is gonna be dope   i ll be in ann arbor tonight for zap mama though 
39245,-1.0,hey people   im on the bus going to my baseball game   degrees out here 
39246,-1.0,anybdoy anybody plz direct message me i want to talk i m bored           
39247,-1.0,scary stuff that happened here in our capital yesterday  http   bit ly gxeo1
39248,-1.0,  chance of early finish also means  chance of normal finish  or late finish  
39249,-1.0,p s  don t drink milk in the hot  hot weather    gives you a tummy ache    
39250,-1.0,stressed  but only some days left in school   i don t have energy no more 
39251,-1.0,turns out i m going to have a nephew  i really wanted to buy pretty dresses 
39252,-1.0,im so bored  and its warm out  and i have nothing to do  fuckk my life  
39253,-1.0,ed mcmahon died  now who s going to give me my mil from publishers clearing 
39254,-1.0,prize giving tomorrow   i miss mikaela  shes missing our annual tradition 
39255,-1.0,is loving the hot weather   finally   too bad i ll be stuck at jobs today   
39256,-1.0,off to nutritionist appointment  hoping she ll be able to sort me out  
39257,-1.0, yeah i ordered it  but it hasnt come yet  hopefully it will tomo tho    s
39258,-1.0, i m doing plenty of work thank you very much  much hurt by your suggestion 
39259,-1.0,eugh  i detest windy photoshoots  espescially when my throat is closing over  
39260,-1.0,what i m bumpin  right now  http   bit ly ovgvh  r i p  big pun  def missed  
39261,-1.0, sorry to hear that maggie  hope he gets better soon   keep me posted  
39262,-1.0, manchester    woop  apollo is a mint venue  well wanted to see you guys  
39263,-1.0,as i continue to wonder    why did god give me this family    i mean why
39264,-1.0,if only the mmva s were a week later    than i would have been able to go   
39265,-1.0,on my way to the gym right now  feeling a bit under the weather though 
39266,-1.0, i miss you  i wish you were here to buy me space market and candy coffee  
39267,-1.0, sc  thanks  only more days of it left before i gotta get back into the office 
39268,-1.0,someone s death hits harder when you have any fond memories of that person  
39269,-1.0, yay for the culprits being caught  boo that they destroyed the scooter 
39270,-1.0,omg so hot outside  and so annoyed i missed the end of roddick s match 
39271,-1.0,  how did your new family member do last night   sorry you feel so bad  
39272,-1.0, his name is jackson and he cried all night  i m not sure what to try tonight 
39273,-1.0, oh  i don t want to go at school   tot i got physic one hour  it s terrible 
39274,-1.0, quot moment quot  did not pass so i guess its going to be one of those days 
39275,-1.0, belom nci  semester dah gw insyallah  doain ya   masih banyak ngulang gw 
39276,-1.0,the a c  in my car went ourt  it s going to cost me  to fix    sucks   
39277,-1.0,just got finished with making breakfast biscuits and no body wants them 
39278,-1.0,i just said bye to my dadddyzzz im gonna miss him ttmttcttl sadsquare x20000 
39279,-1.0,is seriously very tired of my super slow pc     can sum1 gimme a break  
39280,-1.0,is going to dreamland and hopes to see  west there too  misses him badly   
39281,-1.0,home from ghana and back to sitting at a desk instead of by the atlantic 
39282,-1.0, p oh just chiiling here in bermuda getting ready to leave back to ny boo 
39283,-1.0, bummer   i d have snatched that new spektor album immediately  now  who knows 
39284,-1.0,i dunno how much longer i can go without sleep   poor christian is miserable 
39285,-1.0,in class  wishing i was at the beach since its gorgeous outside today   
39286,-1.0,fresh delay for the boeing dreamliner http   news bbc co uk hi business stm  
39287,-1.0, ooo what dates are you coming  i won t be here part of july  let me know asap 
39288,-1.0, yahweh hey     what happened with rawbreed  cant see it on kok anymore 
39289,-1.0, i know  i have sent tweets to them asking for clarification but no reply  
39290,-1.0, i could  for one month probably  then i d be broke  that s really expensive 
39291,-1.0,http   twitpic com 86y7a   haha chris fountain at number didnt go down well 
39292,-1.0,gota run to the store  bummed  have to get too much so can t take my toy     
39293,-1.0,i just passed an accident before before balboa it narrowed to two lanes 
39294,-1.0,i think my phone has decided to hate me   i took the sim out n everything
39295,-1.0,last drive to ktis for a while   cant wait this construction to be done 
39296,-1.0,just read that abc canceled  quot the unusuals quot   i liked that show 
39297,-1.0,just got back from badminton  having some negative personal thoughts now  
39298,-1.0, beybe can you double check your room  alam ko talaga naiwanan ko eh   sorry 
39299,-1.0,so much for doing stuff today  i am crampy  period day  i don t feel good 
39300,-1.0, luciano sorry  we don t have a facebook page  haven t had time to make one yt 
39301,-1.0,so frustrated with the world today   my day  has  to get better soon   
39302,-1.0,i am so lazy to go tuition tomorrow morning  why aren t you texting me yet  
39303,-1.0,aiiiii damb it   someone that i was or right now at the doctors office   
39304,-1.0,says the internet has been so sucky recently   http   plurk com p 13a2q9
39305,-1.0,i am so lazy to go tuition tomorrow morning  and why haven t you text me yet  
39306,-1.0,aaaargh  i left my phone at home  or it s in my car  but def not in my bad     
39307,-1.0, ehh i m ok i m taking dumb ass classes and working all summer no fun for me 
39308,-1.0, thanks for the info  but i m already playing softball on those nights 
39309,-1.0,aaaargh  i left my phone at home  or it s in my car  but def not in my bag     
39310,-1.0,my arms are really itchy from the sun and now they are all red and are burning 
39311,-1.0,bens hogging all the fans  it is very warm out right now and its only am 
39312,-1.0,cloudy day here  not like yesterday  clouds in southern california   who knew 
39313,-1.0,im goin home on fri a week   cant wait   but then back in until august 
39314,-1.0,is doing homework   on the second day of summer   it will pay off   i hope  
39315,-1.0,i think this is the first time i m so sad and depressed about going overseas 
39316,-1.0, that apple store seems type far  ily tho   whats wrong with his phone  
39317,-1.0,well i got what i needed to do done  now my procrastination feels forced 
39318,-1.0, thats an amazing cage  my hamster needs a bigger cage   she gets bored 
39319,-1.0, photo youll see mee  for the last time all summer  better make it a good one 
39320,-1.0,i think i just walked right past cute boy  stupid umbrella distracting me
39321,-1.0,summer    got nothing do  no pool  no friends available  ahhhhhhhhhhhh   
39322,-1.0, yeah  cuz i left early yesterday  i didn t have time to finish my checks 
39323,-1.0,holy crap is it hot in my car without ac  black interior ftl durring summer
39324,-1.0,  looks in clear cup  no more water    shakes cup up and down       never mind 
39325,-1.0,i am corresponding with chris and franco re  issue of dru comic  i am tired    
39326,-1.0,going back to bed for a bit   working way too much these days  work 2100
39327,-1.0, yeah  i really like them too   i miss having qdoba in the hood though 
39328,-1.0, quot time can t heal the wound  but the wound needs time to heal quot     
39329,-1.0,i know i didnt just see that its gonna hit degrees today   i know i didnt    
39330,-1.0,attempting to upload a new picture   but apparently its to big  what the hell  
39331,-1.0, oh no ana   i hope everything is alright   can t wait for friday with  
39332,-1.0,goooooodmorning world i want donuts  someone bring me some krispy kreme  
39333,-1.0,life certainly isnt getting much better    i could sure use a hug right now 
39334,-1.0,out scavenging for food    i am useless without jedwards here to cook for me 
39335,-1.0,wow think im figurin this thin out     but how come no one wants to follow me 
39336,-1.0,up and getting ready for work  had a good weekend but a lot of thinking to do 
39337,-1.0,  right  if i m not having awesome tasting coffee  i m having none at all  
39338,-1.0,i think they no longer loved me  isn t karma  but i already say sorry to her
39339,-1.0, emm its a type of science    it sucks   i have a huge test for it tomorrow 
39340,-1.0, holy cow batman    you have over followers   i m not even at yet   you rock 
39341,-1.0, this is so not fair      mt tv doesnt get the channel that nurse jackie is on 
39342,-1.0,thighs hurt alot  thanks sister for makijng me do lunges around the pool    lt 
39343,-1.0,enduring pain   got a headache  which sucks since i have to study later   
39344,-1.0,just had diner  have to go to work at  o clock  it s going to be bussy 
39345,-1.0,working today  didn t get up for my walk today  now i m cranky and tired   
39346,-1.0,  kleigh when r u gonna get it   imma have to wait a second on this one 
39347,-1.0,i m not feeling too good  how the hell can you get a cold in this warm weather 
39348,-1.0,feeling very blah and weird today       i got that stupid feeling again too 
39349,-1.0,at the dentist office  i m going home after this  i know i m gonna be in pain 
39350,-1.0,i miss you  and it sucks that i m not even allowed to  i miss you so much     
39351,-1.0,why is it that my nail salon is always packed     ugh i have ppl ahead of me 
39352,-1.0, nonono metallic leggings plz  youre on such a fash roll  dont ruin itttt 
39353,-1.0,is not impressed with being attacked by my soup  any it s not even nice    fb
39354,-1.0,brain fog clearing after the weekend in comox  guess i have to work now 
39355,-1.0,my workload just increased ten fold  like right now  as in this second   
39356,-1.0,i am still sick  and i am hungry and i want mac n cheese from iron star  
39357,-1.0, lets move to northern sweden and live in an igloo  with a polar bear pet 
39358,-1.0,wants to be in the cb vid  but is too young and is nowhere near germany    
39359,-1.0,not very impressed with uk   iran diplomatic tit for tat     iranelection
39360,-1.0, i wanna pre order it through gk but i can t decide on which shirt i want  
39361,-1.0,nope crashed and burned  dont understand  it s not easy  defo need some help 
39362,-1.0,last session at  engage09  but saved one of the best for last with    kim  and 
39363,-1.0,my life is so lame  just woke up to find out i didn t get my dream job  fml 
39364,-1.0, frist yo hubby and now u  doesn t sound good at all   feel better    enjo
39365,-1.0,i meant this thursday   test is thursday   if i dont pass i lose my job maybe 
39366,-1.0,afternoon twitterbugs  just woke uo and i think i pulled a muscle on my arm  
39367,-1.0, oh sweetie   tragic   been there   done that   bought the   well  you know   
39368,-1.0,ah  new georgia nicholson book on thursdaaaay  it s the last one though 
39369,-1.0, r she s going all irl  or work   friends instead of internet  i was cut too 
39370,-1.0,again the trending topics have let me know who has died    rip ed mcmahon 
39371,-1.0,goodmood has gone  geez  sorry i m so sensitive right now  bad   badmood  
