,text,sentiment
4150,most of the new substations support edge technology   which enables faster data traffic  ,0.0
4151,   uncommonly weak snow conditions in nearly every market have affected our first quarter result      chief executive roger talermo said  ,-1.0
4152,operating profit rose from eur 1 94 mn to eur 2 45 mn  ,1.0
4153,viking line has also been forced to alter its timetable so that ferries traveling from stockholm to helsinki   finland   only depart at night  ,0.0
4154,the deliveries are scheduled for the summer and autumn of 2008  ,0.0
4155,mobile phone shipments jumped 26 percent to almost 112 million units   while finnish company  s global market share rose to 39 percent from 36 percent  ,1.0
4156,the bridge will be 1 2 km long and is located between anasmotet by the road e20 and the new traffic junction in marieholm by the road e45  ,0.0
4157,while the company did not indicate the level of investment in the unit   it said that has purchased the equipment of nokia corporation  s mobile phone r d laboratory in jyvaeskylae  ,0.0
4158,french president emmanuel macron slapped in face  two people arrested  ,-1.0
4159,the company is now withdrawing the second part   eur 7 2 mn   of the investment commitment  ,0.0
4160,our standardised services have met with a positive reception among our customers as well as at itella  ,1.0
4161,the transaction will take place without payment of merger consideration  ,0.0
4162,   i am very pleased and proud of our performance last year      chief executive juha rantanen said in a statement  ,1.0
4163,finnish l t recoil   a company specialising in used oil regeneration   is building a facility in hamina in finland in 2008  ,0.0
4164,the bond has a value of eur150m and a maturity of 4 years  ,0.0
4165,it has80 branches in finland with annual revenue in finland of  ,0.0
4166,the opportunity will be available only for few employees   however  ,0.0
4167,the contract covers hdo platform   ac800 and cxe880 optical fttb nodes designed to increase the forward and return path capacity of the transmission networks  ,1.0
4168,lemminkainen infra oy  s subsidiary lemminkainen sverige ab will perform the construction work   which is expected to start in early 2011 and to be completed in the summer of 2013  ,0.0
4169,the company is presently examining whether the project would be financially feasible  ,0.0
4170,the department store division reported an increase in sales of 4 per cent  ,1.0
4171,finland  s nokian tyres and kazakhstan  s ordabasy corporation signed an agreement to build a plant in astana to produce car tires   ordabasy chairman dinmukhamet idrisov said at a press conference  ,1.0
4172,finnish it consultancy satama interactive oyj posted a net profit of 1 4 mln euro   2 0 mln for the first nine months of 2007   compared to a net loss of 462 000 euro   664 000 for the same period of 2006  ,1.0
4173,capman   with offices in helsinki   stockholm   copenhagen and oslo   manages nordic buyout   mezzanine   technology   life science and real estate funds with approximately eur2  6 bn in total capital  ,0.0
4174,there will be return flights from stuttgart every morning   as well as evening departures on thursdays   fridays and sundays  ,0.0
4175,talentum expects that the net sales of its core business will increase in 2008   compared to 2007  ,1.0
4176,philippines says rice importers may shift to cheaper indian grains,0.0
4177,both operating profit and net sales for the six month period increased   respectively   from eur13  8 m and eur143  6 m   as compared to the corresponding period in 2007  ,1.0
4178,french daily covid 19 infections rise to 13 947  ,-1.0
4179,sunrise resources operates in russian near shore development markets through its wholly owned russian subsidiary and has 80   of its personnel in russia  ,0.0
4180,margin call of zanadvorov has given the chance to make such purchase under the credit of deutsche bank for usd 560 million  ,0.0
4181,combined net sales in 2006 were   27 million and ebitda was   13 7 million  ,0.0
4182,stora enso r shares rose 1 20 pct to 11 84 eur   upm kymmene was also dragged higher   rising 1 68 pct to 17 56 eur and m real b added 2 38 pct to 4 30 eur  ,1.0
4183,according to gallup food and farm facts   beef consumption totaled 99mn kilos in finland in 2007  ,0.0
4184,coffee will be served starting at 14 30 eet as well as after the event  ,0.0
4185,technopolis and the st  petersburg government signed a cooperation memorandum in october 2005 to set up a techno park in the neudorf production zone in the village of strelny   in the st  petersburg suburbs  ,1.0
4186,finnish okmetic that manufactures and processes silicon wafers for the semiconductor and sensor industries and norwegian solar wafer company norsun have signed a contract under which okmetic will supply norsun mono silicon crystals for use in solar cell manufacturing  ,1.0
4187,at 1411 cet   arcelormittal had lost 7 26   to eur 17 38 on euronext paris   coming at the lead of the blue chip fallers  ,-1.0
4188,as of july 2   2007   the market cap segments will be updated according to the average price in may 2007  ,0.0
4189,the department store division  s sales fell by 8 6   to eur 140 2 mn  ,-1.0
4190,rapala said it estimates it will make savings of 1 2 mln eur a year by centralising its french operations at one site  ,1.0
4191,cencorp would focus on the development   manufacture and marketing of standard products for production automation  ,0.0
4192,a portion     12 5 million   will be recorded as part of its winnings in a prior patent dispute with finnish phone maker nokia oyj  ,1.0
4193,we hope to increase traffic volumes with the opening of freight one scandinavia     ,1.0
4194,ponsse will divide its sales and maintenance service network into six geographical areas  ,0.0
4195,all yit capital markets day materials will be available on the company  s internet site at www yitgroup com investors at 10 30 on september 26  ,0.0
4196,previously   the plant was expected to be completed by the end of 2008  ,0.0
4197,cargotec  s sales totalled eur 3 4 billion in 2008 and it employs approximately 11 000 people  ,0.0
4198,news corp   s myspace com web site will display submissions for the expanded broadband emmy awards as part of an effort to identify aspiring video artists  ,0.0
4199,singapore to set up s 120m maritime decarbonisation centre,0.0
4200,nokia said the outcome was a    fair and responsible social plan     ,0.0
4201,profit for the period was eur 5 9 mn   up from eur 1 3 mn  ,1.0
4202,the move will be carried out by transferring hkscan  s production related property   plant   equipment   as well as its holdings in subsidiaries and associate companies in the country to hkscan finland  ,0.0
4203,metso  s delivery will include a complete coated board line with related air systems and two winders  ,0.0
4204,helsinki   afx     retail and wholesale group kesko reported net sales of 659 4 mln eur for february   an increase of 10 8 pct year on year  ,1.0
4205,following the issue   the new shares will constitute 10 percent of the firm  s capital  ,0.0
4206,the process   technology   project management   basic engineering and quality assurance within forest industry will be consolidated in vantaa   southern finland  ,0.0
4207,tecnotree  s convergent charging solution includes functionality for prepaid and post paid billing   charging and rating of voice calls   video calls and raw data traffic for both mobile and fixed networks  ,0.0
4208,wizz air warns of full year losses as pandemic bites  ,-1.0
4209,dragonfly love is another video shot from start to finish using the nokia n8  ,0.0
4210,w  rtsil    s solution has been selected for its low fuel consumption   environmentally sound technology   and global service support  ,1.0
4211,dmasia 16 august 2006 benefon extends manufacturing capability with asmobile    2006 digitalmediaasia com   dma ltd   ,1.0
4212,section   regional news   the demand in finnair  s asian traffic   measured in passenger kilometers   was up 34 9   in august compare to last year  ,1.0
4213,the total area of the gorelovo plant is about 22 000 sq m  atria invested about euro 70mn in the plant   which should double atria russia  s production capacity in the st petersburg area  ,1.0
4214,aldata solution oyj bertrand sciard president and ceo further information   aldata solution oyj   bertrand sciard   president and ceo   tel   33 1 46 48 28 00 aldata 100   retail wholesale at aldata 100   of our business is dedicated to retail and wholesale business improvement  ,0.0
4215,the other seats would go to edgar edmonds   an american with experience of the clothing and retail industry   and christian fischer   an austrian with experience in the winter sports goods business  ,0.0
4216,london afx   fortum said it has agreed to sell its industrial maintenance service operations to funds managed by capman for an undisclosed sum  ,0.0
4217,the negotiations were carried out in a constructive manner   and all parties tried to find a solution to the situation  ,1.0
4218,the resignation will be in effect immediately  ,0.0
4219,the launch of the plant in june went well   and it has been producing the advanced fuel for a couple of weeks  ,1.0
4220,the long term contract is global  ,1.0
4221,catalysts segment includes refinery catalysts and polyolefin catalysts product categories  ,0.0
4222,the company said that the results of the third quarter do not include non recurring items  ,0.0
4223,finland  s dominating rail company vr is planning to set the infected passengers for long distance trip in a separate carriage  ,0.0
4224,the center offers a comprehensive range of device design services spanning from electronics   mechanics and software design to a full range of testing laboratory services  ,0.0
4225,the company specialises in temporary electrification and heating at construction sites  ,0.0
4226,  filippova   a trilateral agreement on investment in the construction of a technology park in st petersburg was to have been signed in the course of the forum   days of the russian economy   that opened in helsinki today  ,1.0
4227,when cruising   the revs fall as less engine output is required  ,0.0
4228,fcc chairman kevin martin said that fair play required extending the same deregulatory rules to the digital subscriber lines that telecom providers use for broadband networks  ,0.0
4229,the bank of   land acquired the private banking business   asset management   and share brokerage business of kaupthing sweden in early 2009  ,0.0
4230,earnings per share   eps   amounted to eur1  37   down from eur2  30  ,-1.0
4231,eur 152 4 mn of this was net interest income  ,0.0
4232,the technology will become available to businesses from the fourth quarter   nokia said  ,0.0
4233,the combined company had pro forma net sales of 140 mln euro   188 9 mln and an operating profit of 13 mln euro   17 5 mln for 2006  ,0.0
4234,in 2007   alma media  s operating profit was about eur 53mn  ,0.0
4235,the company plans to expand into the international market through its subsidiaries and distributors from 2011 onwards  ,1.0
4236,net profit in the period in 2009 was   euro   29 million  ,0.0
4237,thanks to his wide contact network and good knowledge of market and business environment   he will give a great contribution to the further development of our indian operations      tells incap  s president   ceo juhani hanninen  ,1.0
4238,so mr  galvan made savings adjustments of his own   buying less liquor and watching portion sizes  ,0.0
4239,operating profit excluding non recurring items was eur 7 8 million compared to eur 11 2 million  ,-1.0
4240,the business transfer will take effect from 1 january 2007   and in connection with this 47 employees will transfer from elisa to daxtum as continuing employees  ,0.0
4241,apple will increase its spending in the us by 20 ,0.0
4242,in the automobile space   maruti is the most searched brand in cars  ,0.0
4243,   we are delighted to announce our support for intel based handheld platforms   the capabilities of which have made our development easier and faster  ,1.0
4244,production capacity will rise gradually from 170 000 tonnes to 215 000 tonnes  ,1.0
4245,identifies new coronavirus variant as infections surge  ,-1.0
4246,operating profit for the 12 month period decreased from eur157  5 m   while net sales increased from eur634  3 m   as compared to 2007  ,-1.0
4247,external net sales from the printing business fell by 43 7     partly due to the termination of the printing contract between ilkka yhtyma  s printing house i print oy and sector player hss media ab in december 2009 and the fall in printing prices  ,-1.0
4248,the core of solidium  s investment strategy is proper   value enhancing asset management of the current holdings  ,1.0
4249,the company had earlier said that it was considering different strategic options for the struggling low cost mobile operator   including a divestment of its holding  ,0.0
4250,otherwise the situation is under control  ,0.0
4251,neste oil corporation refining operation asset summary report summary neste oil corporation refining operation assets summary report is an essential source for company data and information  ,0.0
4252,neste oil said it will build a biodiesel production facility in rotterdam   the netherlands   at an estimated cost of 670 million euros   naming france based technip as the project  s main contractor  ,0.0
4253,investor sees  incredibly strong earnings  in june payrolls report,1.0
4254,a total of 16 5 mn passenger ship journeys took place in the northern baltic sea in 2007   slightly down from 16 5 mn in 2006  ,-1.0
4255,milan   afx     the italian shipping group grimaldi has increased its stake in the finnish company finnlines to 35 4 pct from the 30 5 pct held in june   according to news agency ansa  ,0.0
4256,finnish house manufacturers are targeting the strongly growing one family house market in russia  ,0.0
4257,as part of the reorganisation   pohjola insurance  s 250 field staff for private customers will join the payroll of local cooperative banks from the beginning of october 2008  ,0.0
4258,the company said that previously eb delivered a custom solution for lg electronics and now is making it commercially available for other mobile terminal vendors as well as to wireless operators  ,0.0
4259,earnings per share   eps   for the first quarter 2007 amounted to eur0  07   up from eur0  04  ,1.0
4260,in terms of power generation   fortum produced 39 3 twh of electricity during the first nine months of 2006   compared with 38 0 twh during the same period in 2005   according to figures released in the group  s latest financial results  ,0.0
4261,it grew in finland   norway   denmark and the baltic countries  ,0.0
4262,q1 business investment booms in boost to economy,1.0
4263,currently the terminator lures are produced in a subcontract facility in mexico but the manufacturing will be transferred to rapala  s factory in shenzhen   china  ,0.0
4264,the e commerce site and flagship will be managed by marimekko north america retail llc   a subsidiary established in the u s  last year  ,0.0
4265,honkarakenne oyj   a world leading manufacturer of genuine wooden homes   will be sponsoring finnish crosscountry skier virpi kuitunen for the next three years  ,0.0
4266,the total size of the complex is around 25 000 m2 and the project will be constructed in stages  ,0.0
4267,the profit after taxes was eur 57 7 11 1 million  ,0.0
4268,l t is operative in finland   sweden   latvia   russia and norway  ,0.0
4269,in the fourth quarter of 2006   oko banks expects the operating environment for banking and investment services to remain similar to that in january september 2006  ,0.0
4270,net interest income totaled eur 15 9 mn   compared to eur 15 6 mn a year earlier  ,1.0
4271,the whitehall street real estate funds invest in real estate and real estate related assets   principally through the acquisition of real estate companies   real property and mortgage loans  ,0.0
4272,elsewhere   the tendency is towards more developed packaging than before  ,0.0
4273,financial   strategic and operational factors are considered  ,0.0
4274,operating profit rose to eur 5mn from eur 2 8 mn in the fourth quarter of 2008  ,1.0
4275,lee   man paper and metso have a long and prosperous co operation   a good example of which are the changshu and hongmei kraftliner machines delivered earlier  ,1.0
4276,for the new shares subscribed with stock options all shareholder rights commence from the date on which they are entered into the trade register  ,0.0
4277,martela is a front runner in providing innovative solutions and customer service martela designs and supplies interior solutions for working environments and public spaces  ,0.0
4278,a january 11   2010 ephc board of directors has approved an increase in the quarterly dividend from   0 03 to   0 05 per share  ,1.0
4279,fiskars brands report net sales of eur 145 8 mn   up from eur 138 4 mn  ,1.0
4280,tekla  s defense business employs over 20 persons and is located in espoo   finland  ,0.0
4281,the company operates a u s  division in lisle   ill   ,0.0
4282,operating profit was eur 1 6 mn in 2005 compared to eur 5 9 mn in 2004  ,-1.0
4283,its main business area   the glass machinery group of glaston technologies   is the global market leader in glass processing machines  ,1.0
4284,finnair expands   finnair plans to add more flights on routes to hong kong   india and russia  ,1.0
4285,the district court of helsinki dismissed all charges as the court of first instance in 2005  ,1.0
4286,the terms of the aforementioned funding are considerably below the bank  s current cds levels in the market and have a maturity ranging from 1 to 7 5 years  ,-1.0
4287,the permanent magnet generators and power converters are today the preferred solution in new wind turbine designs   the company said  ,0.0
4288,in addition a reduction of nine persons will be made through pension or other arrangements   the company added  ,0.0
4289,neste oil will publish its third quarter 2008 results on friday   24 october 2008 at approximately 9 am   eet    ,0.0
4290,teleste has some 30 offices worldwide and is listed on the nordic exchange in helsinki  ,0.0
4291,in 2009   comptel slipped to a net loss of eur2  1 m from a profit of eur6  6 m in the previous year  ,-1.0
4292,jan  6    ford is struggling in the face of slowing truck and suv sales and a surfeit of up to date   gotta have cars  ,-1.0
4293,apart from nordea   also ergo is competing for the position among the top three pension funds providers in estonia  ,0.0
4294,in 2008   avc systemhaus had net sales of eur 10 million usd 7 1 m  ,0.0
4295,our solutions are fully arabized   and our message is that we want to become the it partner of choice for businesses in the near east region  ,0.0
4296,  adp news     oct 1   2008   finnish consulting and engineering company poyry oyj   omx   poy1v   said today it was awarded a eur 5 2 million   usd 7 4 m   extension to their existing consultancy engineering contract with venezuel,1.0
4297,empresa de desarrollo urbano de quito   innovar uio   ecuador has commissioned poyry to prepare a feasibility study for a new urban rapid mass transit system  ,0.0
4298,eu investigates google s conduct in digital ad tech sector,0.0
4299,in sales volume   coca cola  s market share has decreased by 2 2   to 24 2    ,-1.0
4300,lkab   headquartered in lulea   sweden   is a high tech mining company producing upgraded iron ore products for the steel industry  ,0.0
4301,teliasonera tlsn said the offer is in line with its strategy to increase its ownership in core business holdings and would strengthen eesti telekom  s offering to its customers  ,1.0
4302,the filter tips cover the volume range from 0 1 1200   l including new sizes for 10   20   100 120   200   300   1000 and 1200   l volume capacities  ,0.0
4303,the project will be a 2 x 600 mw coal fired power plant   located some 420 km south of hanoi   the company said  ,0.0
4304,global banking news   28 september 2010 tieto corporation and pohjola bank   pink   pojlf   are to cooperate on swift services  ,1.0
4305,earnings per share   eps   amounted to eur0  98   up from the loss of eur0  02  ,1.0
4306,almost the entire office building will be occupied by metso  ,0.0
4307,today   we are connecting people in new and different ways   fusing advanced mobile technology with personalized services to enable people to stay close to what matters to them  ,0.0
4308,in the video above marimekko  s design manager   noora niiininoski   explains that the brands are a natural fit for each other because they both have a timeless style  ,0.0
4309,upgrades include a five megapixel camera   voice control   and what looks to be an optical mouse instead a d pad    an upgrade click happy s60 has needed forever  ,1.0
4310,  this is a repeat order to follow successfully installed 159 elevators in the same delhi metro system     kone spokeswoman told thomson financial news  ,1.0
4311,the buildings   with about 40 condominiums each   will be built in 4 or 5 stages  ,0.0
4312,it is in line with its plans to focus on selected growth segments and streamline corporate structure  ,1.0
4313,metsa botnia will finance the payment of dividends   the repayment of capital and the repurchase of its own shares with the funds deriving from its divestment of the uruguay operations   and shares in pohjolan voima   and by utilising its existing financing facilities  ,0.0
4314,nokia shares hit 13 21 euros on friday   down 50 percent from the start of the year in part because of the slow introduction of touch screen models  ,-1.0
4315,sonoco products co    a u s  packaging company   said friday it bought the 75 percent of italy  s demolli industria cartaria spa it did not already own  ,0.0
4316,companiesandmarkets com provides a wide range of research reports   industry statistics and competitive intelligence on the industrial sector  ,0.0
4317,shares of standard chartered   stan   rose 1 2   in the ftse 100   while royal bank of scotland   rbs   shares rose 2   and barclays shares   barc     bcs   were up 1 7    ,1.0
4318,the company is headquartered in sievi   finland   and is listed on the nordic exchange in helsinki  ,0.0
4319,in 2005 cargotec  s net sales exceeded eur 2 3 billion  ,0.0
4320,satama  s net profit for the third quarter of 2007 rose to 275 000 euro     395 000   from 270 000 euro     388 000   for the same period of 2006  ,1.0
4321,europe needs 17 new large paper machines  ,0.0
4322,aldata solution oyj thomas hoyer cfo more information   aldata solution oyj   thomas hoyer   cfo   tel   358 45 670 0491 aldata in brief aldata solution is one of the global leaders in supply chain software for retail   wholesale and logistics companies  ,0.0
4323,eur 220 million of the transaction consideration was paid in the form of four year interest bearing vendor notes  ,0.0
4324,according to hkscan finland   the plan is to increase j  rvi suomen portti  s net sales to eur 80mn to eur 100mn  ,1.0
4325,seppala transferred the sale to a greater extent than last year to february   and this is reflected on the january sales figures  ,0.0
4326,under the changes envisaged   hk ruokatalo would reduce its number of industrial places of business in finland from eight to six  ,0.0
4327,after the transaction   m real will own 30   in metsa botnia and upm    17    ,0.0
4328,sales in finland rose by 3 9   and international growth was 0 7    ,1.0
4329,previously   the company also delivered about 70   of the steel used in oasis of the seas   allure of the seas   sister ship completed last year  ,0.0
4330,the company designs and manufactures high quality clothing   interior decoration textiles   bags   and other accessories  ,0.0
4331,finnish silicon wafers maker okmetic oyj said on september 17   2008 that it will invest a total of 15 mln euro   21 3 mln in its sensor wafer business  ,0.0
4332,this will bring cost savings of about eur 3mn a year  ,1.0
4333,the company then said it will focus its resources on clinical research  ,0.0
4334,nwc analysis  ,0.0
4335,   christine idzelis eqt partners sheds salcomp swedish financial investor eqt partners is selling a majority of its stake in mobile phone charger manufacturer salcomp oyj to nordic investment company nordstjernan ab  ,0.0
4336,finnair believes the strike will cause it daily net losses in excess of eur 2mn due to canceled reservations and passenger re routing  ,-1.0
4337,nordea pankki suomi oyj   according to previously announced   has made forward contracts on alma media corporation shares  ,0.0
4338,choose from a giant countdown with red head or rainbow trout    or the giant shad rap in perch color  ,0.0
4339,vacon aims to establish its presence in the solar energy business in various parts of the world towards the end of 2010   said olli teva   marketing director renewable energy applications  ,0.0
4340,n viro operates processing facilities independently as well as in partnership with municipalities  ,0.0
4341,loss for the period totalled eur 15 6 mn compared to a profit of eur 6 3 mn in 2008  ,-1.0
4342,us consumer confidence falls as job  income prospects ebb  ,-1.0
4343,  adpnews     nov 9   2009   four companies have agreed to buy for a combined sek 5 9 billion   usd 854m eur 571 8 m   all drug stores offered for sale as part of the restructuring of swedish stated owned pharmacy monopoly apoteket ab   t,1.0
4344,  adp news     nov 5   2008   finnish electronic measurement products and solutions maker vaisala oyj   omx   vaias   said today that its net profit rose to eur 18 million   usd 23 1 m   for the first nine months of 2008 from eur 1,1.0
4345,in february the elcoteq group sold its st petersburg facility   according to unconfirmed information the reason could have been supply problems because of the russian customs service  ,-1.0
4346,net sales surged by 18 5   to eur167  8 m  teleste said that eur20  4 m   or 12 2     of the sales came from the acquisitions made in 2009  ,1.0
4347,additionally   the company will use the solutions to automate the preparation of financial statements according to ifrs standard  ,0.0
4348,kalnapilio tauro grupe   kalnapilis tauras group     which is owned by denmark  s royal unibrew   raised its market share to 25 18 percent from 23 74 percent   as beer sales for the seven months jumped by 14 5 percent to 40 5 million liters  ,1.0
4349,he confirmed his view on july 6  ,0.0
4350,the winner does not have to be present to win  ,0.0
4351,the properties were purchased from swedish private equity real estate firm niam and goldman sachs   whitehall street real estate funds  ,0.0
4352,niina nenonen   marimekko  s current director for clothing   bags and accessories lines   will take up this role  ,0.0
4353,profit for the period totaled eur 39 4 mn   up from eur 33 9 mn in the corresponding period in 2006  ,1.0
4354,protalix closed at   10 71 on friday on the american stock exchange   giving a market cap of   827 million  ,0.0
4355,m2 communications disclaims all liability for information provided within information on on the world wide web  ,0.0
4356,helsinki afx   kesko corp is expected to report a lower second quarter eps today due to tax charges   but other earnings lines are seen higher year on year   analysts said  ,-1.0
4357,according to the company  s updated strategy for the years 2009 2012   basware targets a long term net sales growth in the range of 20    40   with an operating profit margin of 10    20   of net sales  ,1.0
4358,ebit totalled eur 14 4 mn   compared to a loss of eur 0 3 mn in the corresponding period in 2009  ,1.0
4359,the stena poseidon is a so called panamax tanker   designed to be able to pass through the narrow passages in the panama canal  s locks  ,0.0
4360,h  kan dahlstr  m   head of mobility services at teliasonera   has forecast that mobile data volume on the teliasonera network in sweden will rise eight fold to 200 000 tb by 2014  ,1.0
4361,operating loss totalled eur 0 9 mn   down from a profit of eur 2 7 mn  ,-1.0
4362,furthermore   the company will sell the warehouse and office buildings in loudeac and saint marcel and lease new joint premises for these operations in morvillars  ,0.0
4363,foodservice and consumer goods markets are served by approximately 13 000 people in 54 manufacturing units and several sales offices in 33 countries  ,0.0
4364,talvivaara mining company plc talvivaara mining company is an internationally significant base metals producer with its primary focus on nickel and zinc using a technology known as bioheapleaching to extract metals out of ore  ,0.0
4365,operating profit totalled eur 30 2 mn   down from eur 43 8 mn a year earlier  ,-1.0
4366,konecranes has previously communicated an estimated reduction of about 1 600 employees on group level in 2009  ,-1.0
4367,according to preliminary information by the finnish forest industries federation   imports of roundwood to finland increased to about 20 million m3 in 2005   representing an increase of 15   from 2004  ,0.0
4368,about stonesoft corporation stonesoft corporation   omx   sft1v   is an innovative provider of integrated network security solutions to secure the information flow of distributed organizations  ,0.0
4369,aldata solution oyj stock exchange release 11 august 2006   at 11 00 am aldata shares subscribed for with 2003 stock options a total of 95 000 new shares of aldata solution oyj have been subscribed for with the company  s 2003a stock options  ,0.0
4370,may 29   2010   companiesandmarkets com delivered by newstex      this report provides key data and information on the meat   fish and poultry market in finland  ,0.0
4371,india   s southern states show resilience amid covid catastrophe,1.0
4372,the expansion includes the doubling of the floor space and the addition of more lifting capacity and production equipment  ,1.0
4373,higher bit rates for outgoing traffic improves the end user experience of mobile broadband services such as video conferencing   file sharing and sending e mails with attachments  ,1.0
4374,tornio works employs 2 300 of whom more than 1 800 have been in the scope of the fixed period or part time temporary layoffs in april october period  ,-1.0
4375,a coker crane will be supplied to tesoro corporation  s golden eagle refinery in martinez   california   while a similar crane will be delivered to bp  s castell refinery in spain  ,0.0
4376,the acquisition of kaupthing sverige will bring a significant positive non recurring addition to the group  s performance  ,1.0
4377,a total of   78 million will be invested in the project  ,0.0
4378,cents scout for potential acquisition targets   with detailed insight into the companies financial and operational performance  ,0.0
4379,finnish food industry company l  nnen tehtaat is planning changes to its fish product business  ,0.0
4380,   as a part of the eseries business promise   the nokia e50 has been equipped with a variety of email solutions in a small and stylised package      said dave grannan   general manager   enterprise solutions   nokia  ,0.0
4381,the construction project is scheduled to start in the second quarter of 2009 and the new building is scheduled to be in place by the end of 2010  ,0.0
4382,on top of that   the us commerce department published worse than expected construction spending figures for november  ,-1.0
4383,finnish investment group norvestia oyj said its net profit fell to 23 5 mln euro   30 6 mln in 2006 from 33 5 mln euro   43 6 mln in 2005  ,-1.0
4384,delhaize le lion has selected the aldata g o l d  vocal pda solution on the motorola wt4090 pda terminal  ,0.0
4385,he joined rautakirja in 1997 to lead one of its four business areas and took up the position of president and ceo in 2001  ,0.0
4386,honkarakenne mainly exports large luxury log houses to russia to be used as one family houses or holiday homes   70   of sales go to the moscow region   about 20   to the st petersburg region   and the remainder to other locations  ,0.0
4387,fiskars   a 360 year old global business best known for its orange handled scissors   expects to derive synergies of eur5 million a year by consolidating certain parts of the housewares division where the two compete  ,1.0
4388,the company confirmed its estimate for lower revenue for the whole 2009 than the year ago eur93  9 m as given in the interim report on 5 august 2009  ,-1.0
4389,both operating profit and net sales for the six month period increased   respectively from eur0  4 m and eur3  2 m   as compared to the corresponding period in 2005  ,1.0
4390,the fund at fair value will increase correspondingly  ,1.0
4391,the share of the share capital of both above mentioned shareholders remains below 5    ,0.0
4392,finland based international machinery rental company ramirent plc   omx helsinki   rmr1v   reported on friday   15 august   an operating profit of eur65  0 m on net sales of eur342  9 m for the period january june 2008  ,0.0
4393,the initial estimated total value was 1744900 eur and the final award value was 1744900 eur  ,0.0
4394,the value of this kind of order amounts usually between euro 2 and 3 million  ,0.0
4395,some 3 8 mln euro     5 2 mln   of the base acquisition price will be paid in cash and the rest through a subscription offering of a total of 850 000 new ixonos shares  ,0.0
4396,because the application can be considered as a hacking application   it is classified by f secure as riskware  ,0.0
4397,adjusted for changes in the group structure   the division  s net sales increased by 1 7    ,1.0
4398,the cooperation will double the switch  s converter capacity  ,1.0
4399,helsinki afx   outokumpu said its technology unit has won a 28 mln eur contract from bosnia herzegovina  s aluminij dd mostar to upgrade an anode plant  ,1.0
4400,the board established a remuneration committee with following members     sari baldauf chairman   tapio hintikka   heikki westerlund in addition   the board decided to appoint a nomination committee at a later stage  ,0.0
4401,through this transaction we are able to participate in developing the industry  ,1.0
4402,india   s covid calamity exposes weakest link in us led    quad   alliance  ,-1.0
4403,growth is expected to continue in 2008  ,1.0
4404,the decision to sell a share in lenenergo was reached in line with fortum  s strategic plans to invest mainly in generating assets in russia   while lenenergo is a grid company   the press release said  ,1.0
4405,jarmo honkamaa   head of the oil refining business at neste oil   says the situation looks promising from their viewpoint  ,1.0
4406,in sweden   operating profit for the period under review totaled eur 3 4 mn   up 30 8   from the corresponding period in 2005  ,1.0
4407,srv lowered its net sales estimate for the whole of 2008 due to uncertainties in housing sales  ,-1.0
4408,bavaria industriekapital ag  s 2006 revenues were eur 333 million   with an ebitda of eur 51 million  ,0.0
4409,according to aktia asset management   finnish analysts   forecasts for 2009 are still too high  ,-1.0
4410,the other two sellers were the finnish national fund for r d   sitra   and oras invest oy   which also sold half of their shareholdings   leaving them with 3 8 pct and 3 2 pct of the company respectively  ,0.0
4411,comparable operating profit decreased to eur 13 8 mn from eur 17 1 mn in the corresponding period in 2005  ,-1.0
4412,medical devices   russia this brand new market analysis gives a clear overview of the actual situation and future outlook of the medical device market in russia  ,0.0
4413,foundries division reports its sales increased by 9 7   to eur 63 1 mn from eur 57 5 mn in the corresponding period in 2006   and sales of the machine shop division increased by 16 4   to eur 41 2 mn from eur 35 4 mn in the corresponding period in 2006  ,1.0
4414,  beijing xfn asia   hong kong listed standard chartered bank said it has signed a china mobile phone dealer financing agreement with nokia   making it the first foreign bank to offer financing to the country  s small and medium enterprise  lr,1.0
4415,it is the most awkward thing to use if you  re holding the phone with one hand  ,-1.0
4416,reports 62 480 new covid 19 cases  ,-1.0
4417,operating profit was eur 9 8 mn   compared to a loss of eur 12 7 mn in the corresponding period in 2009  ,1.0
4418,however   sales returned to growth in april june 2010   ceo pekka eloholma said  ,1.0
4419,secure your files online like filling out a tax return   making a backup is boring  ,0.0
4420,after completion of the acquisition   poyry  s oil and gas expertise will cover multi discipline engineering and consulting services across the complete oil and gas asset lifecycle   including deepwater engineering services  ,0.0
4421,top builder says the housing boom isn t over just yet,1.0
4422,teliasonera has secured deliveries for 4g modems with support for 3g and 2g during the second quarter 2010  ,1.0
4423,return on investment was 5 0     compared to a negative 4 1   in 2009  ,1.0
4424,the repurchases shall decrease the distributable capital and reserves  ,-1.0
4425,the device offers multimedia performance along with a host of productivity applications   including live stock prices  ,0.0
4426,the respondents praised finnair  s reliability   finnishness   and understanding of its target group  ,1.0
4427,kemira will supply the additional volumes of iron coagulants from the company  s plant at helsingborg   sweden  ,0.0
4428,profit for the period fell to eur 1 6 mn from eur 7 5 mn in january september 2008  ,-1.0
4429,the company plans to increase the unit  s specialist staff to several dozen    depending on the market situation during 2010  ,0.0
4430,operating profit rose to eur 3 2 mn from eur 1 0 mn in the corresponding period in 2008  ,1.0
4431,in 2009   kone had annual net sales of eur 4 7 billion and approximately 34 000 employees  ,0.0
4432,stora enso   a global paper   packaging and wood products company   and neste oil   a finnish company engaged in the refining and marketing of oil   have inaugurated the demonstration plant at varkaus   finland for biomass to liquids production utilizing forestry residues  ,0.0
4433,the companies will divest to upm fray bentos pulp mill and forestal oriental   a company specialising in eucalyptus cultivation  ,0.0
